time,humidity
2020-09-18T10:38:23Z,77.00
2020-09-18T10:43:17Z,75.00
2020-09-18T10:48:27Z,75.00
2020-09-18T10:53:22Z,75.00
2020-09-18T10:58:16Z,75.00
2020-09-18T11:03:27Z,75.00
2020-09-18T11:08:24Z,75.00
2020-09-18T11:13:19Z,75.00
2020-09-18T11:18:14Z,76.00
2020-09-18T11:23:24Z,76.00
2020-09-18T11:28:19Z,76.00
2020-09-18T11:33:14Z,74.00
2020-09-18T11:38:25Z,73.00
2020-09-18T11:43:20Z,74.00
2020-09-18T11:48:16Z,73.00
2020-09-18T11:53:30Z,74.00
2020-09-18T11:58:25Z,73.00
2020-09-18T12:03:19Z,75.00
2020-09-18T12:08:15Z,75.00
2020-09-18T12:13:09Z,75.00
2020-09-18T12:18:19Z,75.00
2020-09-18T12:23:14Z,75.00
2020-09-18T12:28:28Z,74.00
2020-09-18T12:33:24Z,74.00
2020-09-18T12:38:19Z,72.00
2020-09-18T12:43:14Z,71.00
2020-09-18T12:48:09Z,72.00
2020-09-18T12:53:18Z,71.00
2020-09-18T12:58:13Z,71.00
2020-09-18T13:03:23Z,70.00
2020-09-18T13:08:19Z,70.00
2020-09-18T13:13:27Z,70.00
2020-09-18T13:19:40Z,70.00
2020-09-18T13:23:30Z,69.00
2020-09-18T13:28:17Z,69.00
2020-09-18T13:33:41Z,69.00
2020-09-18T13:38:41Z,69.00
2020-09-18T13:43:15Z,69.00
2020-09-18T13:48:10Z,68.00
2020-09-18T13:53:20Z,70.00
2020-09-18T13:58:16Z,70.00
2020-09-18T14:03:12Z,70.00
2020-09-18T14:08:09Z,69.00
2020-09-18T14:13:19Z,69.00
2020-09-18T14:18:14Z,68.00
2020-09-18T14:23:10Z,66.00
2020-09-18T14:28:05Z,65.00
2020-09-18T14:33:15Z,66.00
2020-09-18T14:38:13Z,66.00
2020-09-18T14:43:13Z,67.00
2020-09-18T14:48:09Z,68.00
2020-09-18T14:53:19Z,69.00
2020-09-18T14:58:13Z,68.00
2020-09-18T15:03:12Z,70.00
2020-09-18T15:08:06Z,70.00
2020-09-18T15:13:22Z,70.00
2020-09-18T15:18:19Z,68.00
2020-09-18T15:23:23Z,69.00
2020-09-18T15:28:07Z,68.00
2020-09-18T15:33:17Z,69.00
2020-09-18T15:38:12Z,70.00
2020-09-18T15:43:07Z,68.00
2020-09-18T15:48:17Z,69.00
2020-09-18T15:53:14Z,69.00
2020-09-18T15:58:10Z,69.00
2020-09-18T16:03:05Z,68.00
2020-09-18T16:08:16Z,67.00
2020-09-18T16:13:10Z,66.00
2020-09-18T16:18:07Z,66.00
2020-09-18T16:23:03Z,65.00
2020-09-18T16:37:31Z,68.00
2020-09-18T16:42:41Z,68.00
2020-09-18T16:47:36Z,68.00
2020-09-18T16:52:30Z,67.00
2020-09-18T16:57:40Z,67.00
2020-09-18T17:02:35Z,67.00
2020-09-18T17:07:30Z,67.00
2020-09-18T17:12:40Z,66.00
2020-09-18T17:17:35Z,66.00
2020-09-18T17:22:30Z,66.00
2020-09-18T17:27:40Z,67.00
2020-09-18T17:32:36Z,67.00
2020-09-18T17:37:30Z,67.00
2020-09-18T17:42:40Z,68.00
2020-09-18T17:47:34Z,68.00
2020-09-18T17:52:29Z,69.00
2020-09-18T17:57:39Z,69.00
2020-09-18T18:02:34Z,69.00
2020-09-18T18:07:28Z,69.00
2020-09-18T18:12:38Z,70.00
2020-09-18T18:17:33Z,70.00
2020-09-18T18:22:28Z,70.00
2020-09-18T18:27:39Z,70.00
2020-09-18T18:32:34Z,70.00
2020-09-18T18:37:28Z,69.00
2020-09-18T18:42:23Z,70.00
2020-09-18T18:47:33Z,70.00
2020-09-18T18:52:29Z,70.00
2020-09-18T18:57:23Z,70.00
2020-09-18T19:02:34Z,70.00
2020-09-18T19:07:30Z,70.00
2020-09-18T19:12:24Z,70.00
2020-09-18T19:17:35Z,70.00
2020-09-18T19:22:30Z,70.00
2020-09-18T19:27:25Z,70.00
2020-09-18T19:32:35Z,69.00
2020-09-18T19:37:30Z,69.00
2020-09-18T19:42:30Z,69.00
2020-09-18T19:47:25Z,70.00
2020-09-18T19:52:35Z,70.00
2020-09-18T19:57:29Z,70.00
2020-09-18T20:02:25Z,70.00
2020-09-18T20:07:35Z,69.00
2020-09-18T20:12:30Z,69.00
2020-09-18T20:17:25Z,69.00
2020-09-18T20:22:20Z,69.00
2020-09-18T20:27:30Z,69.00
2020-09-18T20:32:25Z,70.00
2020-09-18T20:37:23Z,70.00
2020-09-18T20:42:33Z,71.00
2020-09-18T20:47:27Z,71.00
2020-09-18T20:52:23Z,71.00
2020-09-18T20:57:33Z,71.00
2020-09-18T21:02:28Z,71.00
2020-09-18T21:07:23Z,70.00
2020-09-18T21:12:17Z,70.00
2020-09-18T21:17:27Z,71.00
2020-09-18T21:22:21Z,71.00
2020-09-18T21:27:31Z,71.00
2020-09-18T21:32:26Z,71.00
2020-09-18T21:37:24Z,70.00
2020-09-18T21:42:21Z,70.00
2020-09-18T21:47:28Z,70.00
2020-09-18T21:52:24Z,70.00
2020-09-18T21:57:21Z,71.00
2020-09-18T22:02:19Z,72.00
2020-09-18T22:07:31Z,72.00
2020-09-18T22:12:27Z,72.00
2020-09-18T22:17:22Z,72.00
2020-09-18T22:22:17Z,72.00
2020-09-18T22:27:29Z,72.00
2020-09-18T22:32:24Z,72.00
2020-09-18T22:37:20Z,72.00
2020-09-18T22:42:16Z,72.00
2020-09-18T22:47:27Z,73.00
2020-09-18T22:52:26Z,73.00
2020-09-18T22:57:22Z,73.00
2020-09-18T23:02:17Z,73.00
2020-09-18T23:07:27Z,73.00
2020-09-18T23:12:23Z,73.00
2020-09-18T23:17:18Z,73.00
2020-09-18T23:22:14Z,73.00
2020-09-18T23:27:24Z,73.00
2020-09-18T23:32:20Z,73.00
2020-09-18T23:37:15Z,73.00
2020-09-18T23:42:24Z,72.00
2020-09-18T23:47:19Z,73.00
2020-09-18T23:52:14Z,73.00
2020-09-18T23:57:24Z,74.00
2020-09-19T00:02:19Z,75.00
2020-09-19T00:07:14Z,75.00
2020-09-19T00:12:23Z,75.00
2020-09-19T00:17:18Z,76.00
2020-09-19T00:22:13Z,76.00
2020-09-19T00:27:23Z,76.00
2020-09-19T00:32:18Z,76.00
2020-09-19T00:37:14Z,76.00
2020-09-19T00:42:24Z,76.00
2020-09-19T00:47:19Z,76.00
2020-09-19T00:52:14Z,76.00
2020-09-19T00:57:23Z,75.00
2020-09-19T01:02:17Z,77.00
2020-09-19T01:07:12Z,78.00
2020-09-19T01:12:21Z,79.00
2020-09-19T01:17:16Z,82.00
2020-09-19T01:22:10Z,85.00
2020-09-19T01:27:19Z,87.00
2020-09-19T01:32:14Z,88.00
2020-09-19T01:37:09Z,90.00
2020-09-19T01:42:19Z,91.00
2020-09-19T01:47:13Z,92.00
2020-09-19T01:52:08Z,93.00
2020-09-19T01:57:17Z,94.00
2020-09-19T02:02:13Z,95.00
2020-09-19T02:07:07Z,96.00
2020-09-19T02:12:17Z,95.00
2020-09-19T02:17:11Z,95.00
2020-09-19T02:22:11Z,95.00
2020-09-19T02:27:11Z,95.00
2020-09-19T02:32:21Z,95.00
2020-09-19T02:37:15Z,95.00
2020-09-19T02:42:10Z,95.00
2020-09-19T02:47:20Z,95.00
2020-09-19T02:52:14Z,95.00
2020-09-19T02:57:09Z,95.00
2020-09-19T03:02:18Z,95.00
2020-09-19T03:07:13Z,95.00
2020-09-19T03:12:07Z,95.00
2020-09-19T03:17:17Z,95.00
2020-09-19T03:22:11Z,95.00
2020-09-19T03:27:05Z,95.00
2020-09-19T03:32:15Z,95.00
2020-09-19T03:37:10Z,95.00
2020-09-19T03:42:04Z,95.00
2020-09-19T03:47:14Z,95.00
2020-09-19T03:52:08Z,95.00
2020-09-19T03:57:04Z,95.00
2020-09-19T04:02:13Z,95.00
2020-09-19T04:07:08Z,95.00
2020-09-19T04:12:02Z,95.00
2020-09-19T04:17:12Z,95.00
2020-09-19T04:22:06Z,95.00
2020-09-19T04:27:15Z,95.00
2020-09-19T04:32:10Z,95.00
2020-09-19T04:37:04Z,95.00
2020-09-19T04:42:14Z,95.00
2020-09-19T04:47:08Z,95.00
2020-09-19T04:52:03Z,95.00
2020-09-19T04:57:13Z,95.00
2020-09-19T05:02:07Z,95.00
2020-09-19T05:07:02Z,95.00
2020-09-19T05:12:12Z,95.00
2020-09-19T05:17:07Z,95.00
2020-09-19T05:22:02Z,95.00
2020-09-19T05:27:11Z,95.00
2020-09-19T05:32:06Z,95.00
2020-09-19T05:37:02Z,95.00
2020-09-19T05:42:12Z,95.00
2020-09-19T05:47:07Z,95.00
2020-09-19T05:52:02Z,95.00
2020-09-19T05:57:12Z,95.00
2020-09-19T06:02:06Z,95.00
2020-09-19T06:07:02Z,95.00
2020-09-19T06:12:11Z,94.00
2020-09-19T06:17:05Z,93.00
2020-09-19T06:22:00Z,93.00
2020-09-19T06:27:10Z,93.00
2020-09-19T06:32:05Z,93.00
2020-09-19T06:37:00Z,92.00
2020-09-19T06:42:10Z,92.00
2020-09-19T06:47:05Z,92.00
2020-09-19T06:51:59Z,92.00
2020-09-19T06:57:08Z,92.00
2020-09-19T07:02:03Z,92.00
2020-09-19T07:06:58Z,92.00
2020-09-19T07:12:07Z,91.00
2020-09-19T07:17:04Z,91.00
2020-09-19T07:21:58Z,91.00
2020-09-19T07:27:08Z,89.00
2020-09-19T07:32:03Z,90.00
2020-09-19T07:36:57Z,89.00
2020-09-19T07:42:07Z,89.00
2020-09-19T07:47:02Z,88.00
2020-09-19T07:51:57Z,88.00
2020-09-19T07:57:07Z,87.00
2020-09-19T08:02:03Z,85.00
2020-09-19T08:06:58Z,85.00
2020-09-19T08:12:08Z,85.00
2020-09-19T08:17:02Z,86.00
2020-09-19T08:21:56Z,86.00
2020-09-19T08:27:06Z,86.00
2020-09-19T08:32:01Z,85.00
2020-09-19T08:36:56Z,85.00
2020-09-19T08:42:05Z,86.00
2020-09-19T08:47:01Z,75.00
2020-09-19T08:52:00Z,73.00
2020-09-19T08:56:56Z,75.00
2020-09-19T09:02:07Z,77.00
2020-09-19T09:07:02Z,79.00
2020-09-19T09:11:56Z,80.00
2020-09-19T09:17:05Z,82.00
2020-09-19T09:22:00Z,79.00
2020-09-19T09:26:55Z,79.00
2020-09-19T09:32:06Z,76.00
2020-09-19T09:37:01Z,74.00
2020-09-19T09:41:56Z,75.00
2020-09-19T09:46:52Z,76.00
2020-09-19T09:52:02Z,79.00
2020-09-19T09:56:57Z,82.00
2020-09-19T10:01:52Z,83.00
2020-09-19T10:07:02Z,83.00
2020-09-19T10:11:56Z,82.00
2020-09-19T10:16:52Z,78.00
2020-09-19T10:22:03Z,78.00
2020-09-19T10:26:58Z,78.00
2020-09-19T10:31:52Z,80.00
2020-09-19T10:37:02Z,83.00
2020-09-19T10:41:57Z,82.00
2020-09-19T10:46:52Z,79.00
2020-09-19T10:52:03Z,74.00
2020-09-19T10:56:57Z,74.00
2020-09-19T11:01:53Z,76.00
2020-09-19T11:06:48Z,76.00
2020-09-19T11:11:58Z,74.00
2020-09-19T11:16:54Z,73.00
2020-09-19T11:21:50Z,75.00
2020-09-19T11:27:00Z,76.00
2020-09-19T11:31:54Z,71.00
2020-09-19T11:36:50Z,70.00
2020-09-19T11:41:59Z,70.00
2020-09-19T11:46:54Z,68.00
2020-09-19T11:51:49Z,69.00
2020-09-19T11:56:59Z,69.00
2020-09-19T12:01:53Z,69.00
2020-09-19T12:06:48Z,68.00
2020-09-19T12:11:58Z,69.00
2020-09-19T12:16:54Z,68.00
2020-09-19T12:21:48Z,68.00
2020-09-19T12:26:58Z,67.00
2020-09-19T12:31:53Z,68.00
2020-09-19T12:36:47Z,67.00
2020-09-19T12:41:57Z,66.00
2020-09-19T12:46:52Z,66.00
2020-09-19T12:51:47Z,66.00
2020-09-19T12:56:57Z,67.00
2020-09-19T13:01:52Z,68.00
2020-09-19T13:06:47Z,69.00
2020-09-19T13:11:57Z,66.00
2020-09-19T13:16:53Z,65.00
2020-09-19T13:21:48Z,66.00
2020-09-19T13:26:43Z,66.00
2020-09-19T13:31:52Z,68.00
2020-09-19T13:36:47Z,73.00
2020-09-19T13:41:42Z,76.00
2020-09-19T13:46:52Z,75.00
2020-09-19T13:51:47Z,73.00
2020-09-19T13:56:42Z,73.00
2020-09-19T14:01:52Z,74.00
2020-09-19T14:06:48Z,76.00
2020-09-19T14:11:35Z,75.00
2020-09-19T14:16:43Z,77.00
2020-09-19T14:21:53Z,75.00
2020-09-19T14:26:49Z,75.00
2020-09-19T14:31:44Z,74.00
2020-09-19T14:36:53Z,73.00
2020-09-19T14:41:49Z,72.00
2020-09-19T14:46:44Z,72.00
2020-09-19T14:51:53Z,74.00
2020-09-19T14:56:48Z,75.00
2020-09-19T15:01:43Z,76.00
2020-09-19T15:06:53Z,76.00
2020-09-19T15:11:48Z,75.00
2020-09-19T15:16:44Z,75.00
2020-09-19T15:21:39Z,75.00
2020-09-19T15:26:50Z,73.00
2020-09-19T15:31:45Z,73.00
2020-09-19T15:36:41Z,73.00
2020-09-19T15:41:52Z,70.00
2020-09-19T15:46:38Z,70.00
2020-09-19T15:51:48Z,70.00
2020-09-19T15:56:42Z,69.00
2020-09-19T16:01:38Z,70.00
2020-09-19T16:06:49Z,70.00
2020-09-19T16:11:43Z,70.00
2020-09-19T16:16:38Z,69.00
2020-09-19T16:21:48Z,69.00
2020-09-19T16:26:44Z,71.00
2020-09-19T16:31:39Z,70.00
2020-09-19T16:36:50Z,70.00
2020-09-19T16:41:44Z,71.00
2020-09-19T16:46:39Z,70.00
2020-09-19T16:51:50Z,70.00
2020-09-19T16:56:45Z,69.00
2020-09-19T17:01:39Z,70.00
2020-09-19T17:06:49Z,69.00
2020-09-19T17:11:44Z,69.00
2020-09-19T17:16:39Z,70.00
2020-09-19T17:21:34Z,69.00
2020-09-19T17:26:44Z,68.00
2020-09-19T17:31:39Z,69.00
2020-09-19T17:36:34Z,68.00
2020-09-19T17:41:44Z,67.00
2020-09-19T17:46:39Z,67.00
2020-09-19T17:51:34Z,68.00
2020-09-19T17:56:44Z,68.00
2020-09-19T18:01:39Z,69.00
2020-09-19T18:06:34Z,69.00
2020-09-19T18:11:44Z,69.00
2020-09-19T18:16:39Z,69.00
2020-09-19T18:21:34Z,69.00
2020-09-19T18:26:44Z,69.00
2020-09-19T18:31:38Z,69.00
2020-09-19T18:36:33Z,71.00
2020-09-19T18:41:43Z,69.00
2020-09-19T18:46:38Z,69.00
2020-09-19T18:51:32Z,69.00
2020-09-19T18:56:41Z,69.00
2020-09-19T19:01:36Z,70.00
2020-09-19T19:06:30Z,70.00
2020-09-19T19:11:40Z,70.00
2020-09-19T19:16:35Z,70.00
2020-09-19T19:21:29Z,69.00
2020-09-19T19:26:39Z,70.00
2020-09-19T19:31:35Z,70.00
2020-09-19T19:36:29Z,70.00
2020-09-19T19:41:39Z,70.00
2020-09-19T19:46:34Z,70.00
2020-09-19T19:51:29Z,70.00
2020-09-19T19:56:39Z,70.00
2020-09-19T20:01:33Z,69.00
2020-09-19T20:06:28Z,72.00
2020-09-19T20:11:37Z,73.00
2020-09-19T20:16:32Z,72.00
2020-09-19T20:21:41Z,73.00
2020-09-19T20:26:36Z,73.00
2020-09-19T20:31:30Z,73.00
2020-09-19T20:36:40Z,72.00
2020-09-19T20:41:35Z,70.00
2020-09-19T20:46:30Z,69.00
2020-09-19T20:51:39Z,69.00
2020-09-19T20:56:34Z,70.00
2020-09-19T21:01:29Z,69.00
2020-09-19T21:06:39Z,70.00
2020-09-19T21:11:35Z,70.00
2020-09-19T21:16:35Z,70.00
2020-09-19T21:21:30Z,70.00
2020-09-19T21:26:40Z,70.00
2020-09-19T21:31:31Z,70.00
2020-09-19T21:36:27Z,70.00
2020-09-19T21:41:43Z,70.00
2020-09-19T21:46:59Z,70.00
2020-09-19T21:51:41Z,70.00
2020-09-19T21:56:42Z,70.00
2020-09-19T22:01:37Z,72.00
2020-09-19T22:06:32Z,72.00
2020-09-19T22:11:27Z,74.00
2020-09-19T22:16:24Z,75.00
2020-09-19T22:21:57Z,76.00
2020-09-19T22:26:27Z,75.00
2020-09-19T22:31:31Z,75.00
2020-09-19T22:36:28Z,75.00
2020-09-19T22:41:31Z,75.00
2020-09-19T22:46:29Z,74.00
2020-09-19T22:51:30Z,74.00
2020-09-19T22:56:28Z,74.00
2020-09-19T23:01:31Z,74.00
2020-09-19T23:06:28Z,74.00
2020-09-19T23:11:30Z,73.00
2020-09-19T23:16:48Z,73.00
2020-09-19T23:21:29Z,74.00
2020-09-19T23:26:37Z,74.00
2020-09-19T23:31:32Z,74.00
2020-09-19T23:36:34Z,73.00
2020-09-19T23:41:31Z,73.00
2020-09-19T23:46:29Z,73.00
2020-09-19T23:51:25Z,73.00
2020-09-19T23:56:22Z,73.00
2020-09-20T00:01:33Z,72.00
2020-09-20T00:06:28Z,72.00
2020-09-20T00:11:30Z,72.00
2020-09-20T00:16:30Z,73.00
2020-09-20T00:21:30Z,73.00
2020-09-20T00:26:28Z,73.00
2020-09-20T00:31:28Z,74.00
2020-09-20T00:36:29Z,74.00
2020-09-20T00:41:30Z,74.00
2020-09-20T00:46:21Z,75.00
2020-09-20T00:51:32Z,75.00
2020-09-20T00:56:27Z,75.00
2020-09-20T01:01:30Z,75.00
2020-09-20T01:06:32Z,76.00
2020-09-20T01:11:17Z,75.00
2020-09-20T01:16:27Z,76.00
2020-09-20T01:21:59Z,76.00
2020-09-20T01:26:17Z,76.00
2020-09-20T01:31:29Z,76.00
2020-09-20T01:36:28Z,76.00
2020-09-20T01:41:27Z,76.00
2020-09-20T01:46:33Z,75.00
2020-09-20T01:51:29Z,75.00
2020-09-20T01:56:16Z,76.00
2020-09-20T02:01:31Z,75.00
2020-09-20T02:06:27Z,75.00
2020-09-20T02:11:28Z,74.00
2020-09-20T02:16:28Z,73.00
2020-09-20T02:21:16Z,73.00
2020-09-20T02:26:25Z,74.00
2020-09-20T02:31:21Z,74.00
2020-09-20T02:36:16Z,74.00
2020-09-20T02:41:32Z,73.00
2020-09-20T02:46:26Z,72.00
2020-09-20T02:51:53Z,73.00
2020-09-20T02:56:18Z,73.00
2020-09-20T03:01:18Z,73.00
2020-09-20T03:06:10Z,73.00
2020-09-20T03:11:23Z,73.00
2020-09-20T03:16:30Z,73.00
2020-09-20T03:21:18Z,73.00
2020-09-20T03:26:15Z,73.00
2020-09-20T03:31:30Z,72.00
2020-09-20T03:36:18Z,73.00
2020-09-20T03:41:13Z,74.00
2020-09-20T03:46:30Z,75.00
2020-09-20T03:51:15Z,77.00
2020-09-20T03:56:26Z,78.00
2020-09-20T04:01:25Z,78.00
2020-09-20T04:06:25Z,78.00
2020-09-20T04:11:20Z,79.00
2020-09-20T04:16:14Z,80.00
2020-09-20T04:21:29Z,81.00
2020-09-20T04:26:12Z,82.00
2020-09-20T04:31:28Z,84.00
2020-09-20T04:36:12Z,84.00
2020-09-20T04:41:28Z,85.00
2020-09-20T04:46:21Z,86.00
2020-09-20T04:51:17Z,87.00
2020-09-20T04:56:17Z,88.00
2020-09-20T05:01:17Z,88.00
2020-09-20T05:06:17Z,88.00
2020-09-20T05:11:12Z,88.00
2020-09-20T05:16:29Z,90.00
2020-09-20T05:21:14Z,91.00
2020-09-20T05:26:15Z,92.00
2020-09-20T05:31:15Z,93.00
2020-09-20T05:36:16Z,93.00
2020-09-20T05:41:16Z,93.00
2020-09-20T05:46:16Z,94.00
2020-09-20T05:51:15Z,95.00
2020-09-20T05:56:16Z,95.00
2020-09-20T06:01:16Z,95.00
2020-09-20T06:06:16Z,95.00
2020-09-20T06:11:16Z,96.00
2020-09-20T06:16:11Z,96.00
2020-09-20T06:21:16Z,96.00
2020-09-20T06:26:16Z,97.00
2020-09-20T06:31:16Z,95.00
2020-09-20T06:36:16Z,95.00
2020-09-20T06:41:16Z,95.00
2020-09-20T06:46:12Z,95.00
2020-09-20T06:51:17Z,95.00
2020-09-20T06:56:17Z,95.00
2020-09-20T07:01:15Z,95.00
2020-09-20T07:06:16Z,95.00
2020-09-20T07:11:16Z,95.00
2020-09-20T07:16:17Z,95.00
2020-09-20T07:21:17Z,95.00
2020-09-20T07:26:16Z,95.00
2020-09-20T07:31:16Z,95.00
2020-09-20T07:36:13Z,95.00
2020-09-20T07:41:15Z,95.00
2020-09-20T07:46:13Z,95.00
2020-09-20T07:51:14Z,95.00
2020-09-20T07:56:11Z,95.00
2020-09-20T08:01:06Z,95.00
2020-09-20T08:06:16Z,95.00
2020-09-20T08:11:12Z,95.00
2020-09-20T08:16:13Z,95.00
2020-09-20T08:21:17Z,95.00
2020-09-20T08:26:15Z,95.00
2020-09-20T08:31:14Z,95.00
2020-09-20T08:36:16Z,95.00
2020-09-20T08:41:12Z,95.00
2020-09-20T08:46:16Z,95.00
2020-09-20T08:51:16Z,95.00
2020-09-20T08:56:17Z,95.00
2020-09-20T09:01:13Z,95.00
2020-09-20T09:06:08Z,95.00
2020-09-20T09:11:03Z,95.00
2020-09-20T09:16:18Z,95.00
2020-09-20T09:20:59Z,95.00
2020-09-20T09:26:05Z,95.00
2020-09-20T09:31:13Z,95.00
2020-09-20T09:36:15Z,95.00
2020-09-20T09:41:14Z,95.00
2020-09-20T09:46:17Z,95.00
2020-09-20T09:51:13Z,95.00
2020-09-20T09:56:14Z,95.00
2020-09-20T10:01:14Z,95.00
2020-09-20T10:06:13Z,95.00
2020-09-20T10:11:09Z,95.00
2020-09-20T10:16:05Z,95.00
2020-09-20T10:20:59Z,95.00
2020-09-20T10:26:13Z,95.00
2020-09-20T10:31:13Z,95.00
2020-09-20T10:36:13Z,95.00
2020-09-20T10:41:35Z,95.00
2020-09-20T10:46:00Z,95.00
2020-09-20T10:51:14Z,95.00
2020-09-20T10:56:02Z,95.00
2020-09-20T11:01:01Z,95.00
2020-09-20T11:06:00Z,95.00
2020-09-20T11:10:58Z,95.00
2020-09-20T11:15:58Z,95.00
2020-09-20T11:21:02Z,95.00
2020-09-20T11:25:59Z,95.00
2020-09-20T11:30:58Z,95.00
2020-09-20T11:35:58Z,95.00
2020-09-20T11:40:59Z,95.00
2020-09-20T11:46:01Z,95.00
2020-09-20T11:50:59Z,95.00
2020-09-20T11:56:00Z,95.00
2020-09-20T12:00:59Z,95.00
2020-09-20T12:06:01Z,95.00
2020-09-20T12:10:57Z,95.00
2020-09-20T12:16:03Z,95.00
2020-09-20T12:21:00Z,95.00
2020-09-20T12:26:18Z,95.00
2020-09-20T12:31:27Z,95.00
2020-09-20T12:36:00Z,94.00
2020-09-20T12:41:10Z,92.00
2020-09-20T12:46:28Z,91.00
2020-09-20T12:51:58Z,90.00
2020-09-20T12:56:54Z,90.00
2020-09-20T13:01:01Z,87.00
2020-09-20T13:05:57Z,88.00
2020-09-20T13:10:58Z,86.00
2020-09-20T13:16:01Z,87.00
2020-09-20T13:21:02Z,86.00
2020-09-20T13:25:57Z,86.00
2020-09-20T13:30:56Z,84.00
2020-09-20T13:36:14Z,83.00
2020-09-20T13:41:02Z,83.00
2020-09-20T13:46:25Z,82.00
2020-09-20T13:51:03Z,80.00
2020-09-20T13:56:03Z,81.00
2020-09-20T14:01:18Z,79.00
2020-09-20T14:06:21Z,79.00
2020-09-20T14:11:06Z,79.00
2020-09-20T14:16:02Z,78.00
2020-09-20T14:20:57Z,77.00
2020-09-20T14:26:01Z,75.00
2020-09-20T14:30:58Z,77.00
2020-09-20T14:36:00Z,77.00
2020-09-20T14:41:01Z,77.00
2020-09-20T14:46:02Z,76.00
2020-09-20T14:50:50Z,76.00
2020-09-20T14:56:02Z,76.00
2020-09-20T15:00:48Z,77.00
2020-09-20T15:05:59Z,78.00
2020-09-20T15:10:51Z,79.00
2020-09-20T15:15:48Z,80.00
2020-09-20T15:21:10Z,82.00
2020-09-20T15:25:49Z,83.00
2020-09-20T15:31:01Z,84.00
